code,name,id,level,parent.id,geometry.type,ward.parent.id,ward,subcounty.parent.id,subcounty,county.parent.id,county,mflcode,geometry.coordinates_1,geometry.coordinates_2
Keipsl15334,New Life Mission Rotary Clinic,NekUAeN4KPp,7,ju5JtyphuvS,Point,vEQ8pI2VeVl,Nkaimurunya ,iO2edHMzzoa,Kajiado North ,HfVjCurKxh2,Kajiado ,15334,37.1575,-0.19526
Keipsl10851,New Mawingu Health Centre,TCHLeOkYYsn,7,Ot9Svrw1uhJ,Point,IHP8NBhifhP,Karau ,mVgMb1mDaDX,Olkalou ,HfVjCurKxh2,Nyandarua ,10851,36.32301,-0.33922
Keipsl17691,New Mbita Clinic,e15Ncb1ZAex,7,BPEfvPJvrmf,Point,ZwjVnsIjmuH,Rusinga island ,gbepWpyaGdj,Mbita ,HfVjCurKxh2,Homa Bay ,17691,34.2026,-0.41589
Keipsl10852,New Tumaini Dispensary,eZQb2QBZNrT,7,x3ZfajPvvn7,Point,IHP8NBhifhP,Kanjuiri Range ,mVgMb1mDaDX,Olkalou ,HfVjCurKxh2,Nyandarua ,10852,36.29236,-0.25398
NA,New Tumaini Health Centre,DeRAgjRan3F,7,x3ZfajPvvn7,Point,IHP8NBhifhP,Kanjuiri Range ,mVgMb1mDaDX,Olkalou ,HfVjCurKxh2,Nyandarua ,NA,36.292865,-0.254758
keipsl300047,New Wananchi Maternity and Nursing Home,erSt2MJ5mSO,7,PxlgoLea9Ch,Point,uSAOxdpFXib,Sokoni ,ZIMjWiBet30,Kilifi North ,HfVjCurKxh2,Kilifi ,300047,39.850759,-3.624305
Keipsl16861,Ngaaie Dispensary,FYLaUMKT4vH,7,J5SsYfeSq6k,Point,Lkzzmwik9r5,Kyuso ,zF5mSLNG4Cl,Mwingi North ,HfVjCurKxh2,Kitui ,16861,38.23043,-0.66186
Keipsl12644,Ngai Dispensary,oamluNoXpCk,7,wPNrMEsc9LZ,Point,THZRIAtmBsg,Kithungo/Kitundu ,M5TOiiYVWwN,Mbooni ,HfVjCurKxh2,Makueni ,12644,37.50103,-1.70775
Keipsl13121,Ngaira Rhodes Dispensary,Ixqa33gKMDu,7,DJqhZPtfSl4,Point,WJy2R9I1bFX,Landimawe ,DW4iKNGrY42,Starehe ,HfVjCurKxh2,Nairobi ,13121,36.82377,-1.29216
Keipsl16081,Ngalasia Dispensary,QW8GxDFE6QW,7,tvGsKaKRNij,Point,NFK94bubUVq,West Nalondo ,A1gVLZ5bHiS,Kabuchai ,HfVjCurKxh2,Bungoma ,16081,34.61406,0.62662
Keipsl15337,Nganayio Dispensary,RsbIQ23ik9h,7,O6Nhx8qrtVe,Point,vTQPDPmaqqC,Kilgoris central ,IBZqPDOCobI,Transmara West ,HfVjCurKxh2,Narok ,15337,34.90626,-1.05219
1377,Ngando Ward,Q5X6RxXb4De,6,hyNe0KUFr0K,NA,hyNe0KUFr0K,Ngando ,DW4iKNGrY42,Dagoretti South ,HfVjCurKxh2,Nairobi ,1377,NULL,
Keipsl12645,Nganduri Dispensary,xwVOvXuJvpL,7,JEboVbILHIZ,Point,BxmdeEJdFPQ,Mbeti South ,h8m60u0XlJf,Mbeere South ,HfVjCurKxh2,Embu ,12645,37.59672,-0.69406
Keipsl12646,Ngangani Dispensary,cg7jNMQcP3v,7,jD1CnGBTNWv,Point,spUfg9YrEYO,Kisasi ,zF5mSLNG4Cl,Kitui Rural ,HfVjCurKxh2,Kitui ,12646,38.05243,-1.48369
Keipsl10856,Ngano Health Centre,Gj8bqGWwvwC,7,YAnWvIha1T9,Point,bYfFhfd1y8S,Charagita ,mVgMb1mDaDX,Oljoroorok ,HfVjCurKxh2,Nyandarua ,10856,36.27064,-0.10927
Keipsl11711,Ngao District Hospital,H6SL2aDj8Q5,7,lrokUr0W3JX,Point,mU0vgxJtZcv,Garsen south ,RP7IFVrrOux,Garsen ,HfVjCurKxh2,Tana River ,11711,40.20193,-2.41198
Keipsl13122,Ngara Health Centre (City Council of Nairobi),Xc15EelebSW,7,lgvfeDUW9nC,Point,WJy2R9I1bFX,Ngara ,DW4iKNGrY42,Starehe ,HfVjCurKxh2,Nairobi ,13122,36.83134,-1.27346
Keipsl10857,Ngararia Dispensary,vD48TfJEtzG,7,VX3lvtFJ8zg,Point,B3cENLs5ml2,Ng'araria ,SeUHzwEWOUn,Kandara ,HfVjCurKxh2,Muranga ,10857,37.02017,-0.94523
539,Ng'araria Ward,VX3lvtFJ8zg,6,B3cENLs5ml2,NA,B3cENLs5ml2,Ng'araria ,SeUHzwEWOUn,Kandara ,HfVjCurKxh2,Muranga ,539,NULL,
1440,Ngara Ward,lgvfeDUW9nC,6,WJy2R9I1bFX,NA,WJy2R9I1bFX,Ngara ,DW4iKNGrY42,Starehe ,HfVjCurKxh2,Nairobi ,1440,NULL,
Keipsl12647,Ngaremara Dispensary,RX0995UzlVP,7,DDPRzK1iRPn,Point,olHxLXQSkGq,Ngare Mara ,WdtNaOc3FbT,Isiolo ,HfVjCurKxh2,Isiolo ,12647,37.6419,0.58215
245,Ngare Mara Ward,DDPRzK1iRPn,6,olHxLXQSkGq,NA,olHxLXQSkGq,Ngare Mara ,WdtNaOc3FbT,Isiolo ,HfVjCurKxh2,Isiolo ,245,NULL,
Keipsl17226,Ngarendare Dispensary,XxXovaTVpIt,7,zHlLVMpWcdf,Point,plY1eVnlq1G,Kisima ,xy2ubunOGVi,Buuri ,HfVjCurKxh2,Meru ,17226,37.34554,0.1904
507,Ngariama Ward,EMyMtO4IHLc,6,a19UGGIXYZo,NA,a19UGGIXYZo,Ngariama ,gn42ZCLVhzf,Kirinyaga East ,HfVjCurKxh2,Kirinyaga ,507,NULL,
Keipsl15338,Ngarua Catholic Dispensary,pRpgX06vIvE,7,TJCtOxsVGHq,Point,yZjSPVAa2N5,Githiga ,OYaCYF6BNST,Laikipia West ,HfVjCurKxh2,Laikipia ,15338,36.3196,0.4115
Keipsl15339,Ngarua Health Centre,u00wB6bbCGj,7,xKXT7LateYV,Point,yZjSPVAa2N5,Marmanet ,OYaCYF6BNST,Laikipia West ,HfVjCurKxh2,Laikipia ,15339,36.31641,0.27811
Keipsl15340,Ngatataek Dispensary,YydvrgWfb78,7,A7XcJFiqzyM,Point,rc6RSYzK7BR,Matapato north ,iO2edHMzzoa,Kajiado Central ,HfVjCurKxh2,Kajiado ,15340,36.8079,-2.28132
Keipsl15341,Ngatha Nursing,cKy1DYm7UcX,7,TtJujzTboIU,Point,U7cxMpoLR0C,London ,ZFzQpYAw1RT,Nakuru West ,HfVjCurKxh2,Nakuru ,15341,36.03247,-0.16458
Keipsl11712,Ngathini Dispensary,uW1sGIGXfDh,7,Zp0I15n6Bdp,Point,CFxpg3MgSy2,Vanga ,yBnmZCQmDeX,Lunga Lunga ,HfVjCurKxh2,Kwale ,11712,39.13672,-4.61782
Keipsl18284,Ngatu CDF,YEbl3hGJuxf,7,uAVtvqCanNM,NA,h5eobW8jqvz,Imaroro ,iO2edHMzzoa,Kajiado East ,HfVjCurKxh2,Kajiado ,18284,NULL,
Keipsl17244,Ngecha Health Centre,NShDICe6NXH,7,SktKM31NgU7,Point,wDbbJDcCOL3,Ngecha Tigoni ,A0BC4zSGPwM,Limuru ,HfVjCurKxh2,Kiambu ,17244,36.67097,-1.173
605,Ngecha Tigoni Ward,SktKM31NgU7,6,wDbbJDcCOL3,NA,wDbbJDcCOL3,Ngecha Tigoni ,A0BC4zSGPwM,Limuru ,HfVjCurKxh2,Kiambu ,605,NULL,
Keipsl15342,Ngechek Dispensary,aaZ8Ugqpe68,7,Oa05Vx8B528,Point,NS7cmpsY0rR,Lelmoko/Ngechek ,y20aapE6KYr,Chesumei ,HfVjCurKxh2,Nandi ,15342,35.19206,0.29277
Keipsl13849,Ngegu Dispensary,OK8UiEyKsuP,7,GnOqLLBJtbT,Point,C5J6QwB31Wu,Kochia ,gbepWpyaGdj,Rangwe ,HfVjCurKxh2,Homa Bay ,13849,34.51017,-0.49253
Keipsl12643,Ngei Road Nursing Home,CRf5nJS2iK4,7,nYaAAENJa15,Point,fJyuF0hApHc,Township ,XFTvFUirnjA,Machakos ,HfVjCurKxh2,Machakos ,12643,37.27004,-1.52011
1448,Ngei Ward,COJreiyqQJa,6,Iu6E1LUeAej,NA,Iu6E1LUeAej,Ngei ,DW4iKNGrY42,Mathare ,HfVjCurKxh2,Nairobi ,1448,NULL,
Keipsl12648,Ngelani (AIC) Dispensary,BJtq8TWohEu,7,A8YFzISohtf,Point,fJyuF0hApHc,Mutituni ,XFTvFUirnjA,Machakos ,HfVjCurKxh2,Machakos ,12648,37.25096,-1.42681
Keipsl18686,Ngelani Dispensary,K8zEGt4cxRR,7,j5k5F4Gf8ms,Point,ECMG4qISgs1,Zombe/Mwitika ,zF5mSLNG4Cl,Kitui East ,HfVjCurKxh2,Kitui ,18686,38.27231,-1.38585
Keipsl20181,Ngelechom dispensary,Y5YtFN4XV1X,7,zvE7P6eDCTw,Point,dUoxLxc6Jkm,Chakol North ,VljEgS6qanC,Teso South ,HfVjCurKxh2,Busia ,20181,34.17067,0.57339
Keipsl17829,Ngelel Tarit,ay5u9dYiBY1,7,JxWolFYLGPm,Point,eq1Adwf0qsz,Kaptagat ,cS6agZiN32t,Ainabkoi ,HfVjCurKxh2,Uasin Gishu ,17829,35.3623,0.48189
Keipsl10863,Ngelelya Dispensary,nHABca7yBzq,7,wETFw1Iw3iG,Point,d05tVut2cQQ,Ithanga ,SeUHzwEWOUn,Gatanga ,HfVjCurKxh2,Muranga ,10863,37.22899,-1.01199
Keipsl10864,Ngenda Health Centre,lyzDmUpVpv1,7,TCZM7oh6SDl,Point,y97c7GzsPCJ,Kiamwangi ,A0BC4zSGPwM,Gatundu South ,HfVjCurKxh2,Kiambu ,10864,36.88643,-1.0383
Keipsl15343,Ngendalel Dispensary,mBjVlCove1Y,7,ja4xmeUSgSk,Point,yOxTQYAsxII,Kipkelion ,soCirDJfP4S,Kipkelion West ,HfVjCurKxh2,Kericho ,15343,35.414,-0.20531
554,Ngenda Ward,dSmdI9Zth46,6,y97c7GzsPCJ,NA,y97c7GzsPCJ,Ngenda ,A0BC4zSGPwM,Gatundu South ,HfVjCurKxh2,Kiambu ,554,NULL,
Keipsl17641,Ngenybogurio Dispensary,qzAdqIIDPuy,7,XqsnWVjFubI,Point,ShaXCJaCY6M,Kapsabet ,y20aapE6KYr,Emgwen ,HfVjCurKxh2,Nandi ,17641,35.16852,0.16776
Keipsl15344,Ngenyilel Dispensary,YuDrTgvQr9D,7,uck0XuWz1d4,Point,OE90J0Hs1GV,Ngenyilel ,cS6agZiN32t,Turbo ,HfVjCurKxh2,Uasin Gishu ,15344,34.98875,0.62328
708,Ngenyilel Ward,uck0XuWz1d4,6,OE90J0Hs1GV,NA,OE90J0Hs1GV,Ngenyilel ,cS6agZiN32t,Turbo ,HfVjCurKxh2,Uasin Gishu ,708,NULL,
Keipsl13850,Ngere Dispensary,SCDCDcPZolX,7,Hu7p6bKu0Ww,Point,mb5htjlAOk6,East kamagambo ,H9vJQr39c4B,Rongo ,HfVjCurKxh2,Migori ,13850,34.57661,-0.75643
Keipsl11713,Ngerenya Dispensary,GBEC3l3ZOnk,7,uLnvE8ayKDz,Point,uSAOxdpFXib,Tezo ,ZIMjWiBet30,Kilifi North ,HfVjCurKxh2,Kilifi ,11713,39.86228,-3.51368
Keipsl15345,Ngeria South Dispensary,xDXoHjEAcMZ,7,JfwzqVin0at,Point,AcJpN2rs6SA,Megun ,cS6agZiN32t,Kapseret ,HfVjCurKxh2,Uasin Gishu ,15345,35.27013,0.30827
724,Ngeria Ward,RLjdADQYBbx,6,AcJpN2rs6SA,NA,AcJpN2rs6SA,Ngeria ,cS6agZiN32t,Kapseret ,HfVjCurKxh2,Uasin Gishu ,724,NULL,
Keipsl17711,Ngeri Dispensary,tJ8ZLIh4Whi,7,ZoFln0W1CxG,Point,dj69muJenXV,Kaksingiri West ,gbepWpyaGdj,Suba ,HfVjCurKxh2,Homa Bay ,17711,34.10402,-0.59819
Keipsl12649,Ngeru Dispensary,GZVF30V8zSh,7,OLqAdNFNMnV,Point,xJhRXnL0xhp,Ganga ,jN4aiIfSLRL,Mwimbi ,HfVjCurKxh2,Tharaka Nithi ,12649,37.66602,-0.25845
Keipsl20168,Ngeta Dispensary,bB2Cx0d1gg1,7,llpnpXUeA9k,Point,r04H5Jd9tHC,Central ,gbepWpyaGdj,Karachuonyo ,HfVjCurKxh2,Homa Bay ,20168,34.613766,-0.374442
Keipsl12650,Ngetani Dispensary,ocOZISdVsj1,7,y0z4FA648sd,Point,diBoe19NFEz,Masinga Central ,XFTvFUirnjA,Masinga ,HfVjCurKxh2,Machakos ,12650,37.61765,-0.87478
Keipsl17122,Ngeteti Community Health Dispensary,Juh61uyg7gX,7,dImz2sgDIlB,Point,lY7PODNE00Z,Githunguri ,A0BC4zSGPwM,Githunguri ,HfVjCurKxh2,Kiambu ,17122,36.7537,-1.06013
Keipsl15346,Ngetmoi Dispensary,xUqPJlvFecg,7,NELNklme3kU,Point,lMa3LF5YrfR,Kabarnet ,Tbq3JMDALZt,Baringo Central ,HfVjCurKxh2,Baringo ,15346,35.8203,0.41877
Keipsl10865,Ngewa Health Centre,K7ragNrYwjc,7,WsbWim3UMxw,Point,lY7PODNE00Z,Ngewa ,A0BC4zSGPwM,Githunguri ,HfVjCurKxh2,Kiambu ,10865,36.8672,-1.09497
580,Ngewa Ward,WsbWim3UMxw,6,lY7PODNE00Z,NA,lY7PODNE00Z,Ngewa ,A0BC4zSGPwM,Githunguri ,HfVjCurKxh2,Kiambu ,580,NULL,
Keipsl18252,Ngiini Dispensary,XztCWEAqbUg,7,BslR3Rm0T4U,Point,txfQRjvy2Uo,Kiima kiu/Kalanzoni ,M5TOiiYVWwN,Kilome ,HfVjCurKxh2,Makueni ,18252,37.26741,-1.75444
Keipsl18360,Ngiitakito Dispensary,NAn9v8sKLn5,7,b7gJN0r7gfR,Point,TbfaoJj4OaE,Lodwar Township ,Toe5zU8RLT5,Turkana Central ,HfVjCurKxh2,Turkana ,18360,35.58488,3.12537
Keipsl14459,Ngilai Dispensary,vAPg4KJD2hZ,7,nLw3M0oBfBI,Point,lFFz0cUm0LN,Wamba North ,nfKmgVvY7zs,Samburu East ,HfVjCurKxh2,Samburu ,14459,37.3544,1.31702
Keipsl12651,Ngiluni Dispensary(Kibwezi),FQL2nEnWUgx,7,NM9MWdpnvXu,Point,Sk7DgoU3afm,Mtito Andei ,M5TOiiYVWwN,Kibwezi East ,HfVjCurKxh2,Makueni ,12651,38.29158,-2.66688
Keipsl12652,Ngiluni Dispensary (Kitui),dnTVeOXcrwZ,7,jD1CnGBTNWv,Point,spUfg9YrEYO,Kisasi ,zF5mSLNG4Cl,Kitui Rural ,HfVjCurKxh2,Kitui ,12652,37.98213,-1.50491
Keipsl16935,Ngiluni Dispensary(Mwingi),Ol2RKq9hMQ1,7,JrfwfGyKZCj,Point,Najx8BwMyOW,Nguni ,zF5mSLNG4Cl,Mwingi Central Sub- County,HfVjCurKxh2,Kitui ,16935,38.40421,-0.76799
538,Nginda Ward,bC0LPJkjjyY,6,uBjduwmWsB0,NA,uBjduwmWsB0,Nginda ,SeUHzwEWOUn,Muranga South ,HfVjCurKxh2,Muranga ,538,NULL,
313,Nginda Ward,nH5wpDlJirK,6,PlzlzbptrvM,NA,PlzlzbptrvM,Nginda ,h8m60u0XlJf,Manyatta ,HfVjCurKxh2,Embu ,313,NULL,
Keipsl15347,Nginyang Health Centre,ECXyJ7sG94g,7,BV9AmapShdV,Point,c9FlxlK5i7t,Loiyamorok ,Tbq3JMDALZt,Tiaty ,HfVjCurKxh2,Baringo ,15347,36.0202,0.96816
Keipsl13851,Ngisiru Dispensary,bxVbVuaFNo3,7,LEmP94DNzEU,Point,nRMs0Gai7xo,Tagare ,H9vJQr39c4B,Kuria West ,HfVjCurKxh2,Migori ,13851,34.46654,-1.11402
Keipsl15348,Ngito Dispensary,tx7evZqrhnt,7,AzBOiE5ozSj,Point,ZnbWohjU4EQ,Ilmotiook ,IBZqPDOCobI,Narok West ,HfVjCurKxh2,Narok ,15348,35.48407,-0.92085
Keipsl13852,Ng'iya Health Centre,WLCpp7Mb1EZ,7,Bkd6GnDGwXv,Point,XVktow0ujjR,South East Alego ,mMORYzJBnzi,Alego Usonga ,HfVjCurKxh2,Siaya ,13852,34.37273,-0.04497
Keipsl15349,Ngobit Dispensary,MHO3QhP1jc6,7,KDieRESm8Ax,Point,DczMRd4F3IE,Ngobit ,OYaCYF6BNST,Laikipia East ,HfVjCurKxh2,Laikipia ,15349,36.57541,-0.08813
817,Ngobit Ward,KDieRESm8Ax,6,DczMRd4F3IE,NA,DczMRd4F3IE,Ngobit ,OYaCYF6BNST,Laikipia East ,HfVjCurKxh2,Laikipia ,817,NULL,
Keipsl13853,Ngodhe Dispensary,KDl6L2cRwd7,7,Hu7p6bKu0Ww,Point,mb5htjlAOk6,East kamagambo ,H9vJQr39c4B,Rongo ,HfVjCurKxh2,Migori ,13853,34.54157,-0.71103
Keipsl13854,Ng'odhe Island Dispensary,UHnqRI7g4uh,7,BPEfvPJvrmf,Point,ZwjVnsIjmuH,Rusinga island ,gbepWpyaGdj,Mbita ,HfVjCurKxh2,Homa Bay ,13854,34.19039,-0.35246
Keipsl12653,Ngoleni Dispensary,UNXnabmZ8Bn,7,gPH2IHhGcOb,Point,IAZ3Huv9PxB,Kathiani Central ,XFTvFUirnjA,Kathiani ,HfVjCurKxh2,Machakos ,12653,37.28808,-1.39292
130,Ngolia Ward,iboZDThYdRt,6,YCJqCJUsbKh,NA,YCJqCJUsbKh,Ngolia ,I5jmTunFZY2,Voi ,HfVjCurKxh2,Taita Taveta ,130,NULL,
Keipsl10869,Ngoliba Health Centre,OfQUtwx1e5s,7,uaf1Z5PlQvA,Point,hGCITYrNuby,Ngoliba ,A0BC4zSGPwM,Thika Town ,HfVjCurKxh2,Kiambu ,10869,37.33472,-1.09859
568,Ngoliba Ward,uaf1Z5PlQvA,6,hGCITYrNuby,NA,hGCITYrNuby,Ngoliba ,A0BC4zSGPwM,Thika Town ,HfVjCurKxh2,Kiambu ,568,NULL,
Keipsl11714,Ngombeni Dispensary,bMjLvvfdoKM,7,BSBX3Iuvvm0,Point,BSy82xFkGlL,Waa Ng'ombeni ,yBnmZCQmDeX,Matuga ,HfVjCurKxh2,Kwale ,11714,39.6316,-4.12827
Keipsl11715,Ngomeni Dispensary,RXJTVAHxm2n,7,HiyCAN1qJlN,Point,NJGhkvNCOlW,Gongoni ,ZIMjWiBet30,Magarini ,HfVjCurKxh2,Kilifi ,11715,40.18708,-2.99997
Keipsl12654,Ngomeni Health Centre,DvwBw7MZxTi,7,GMiZObe7lZn,Point,Lkzzmwik9r5,Ngomeni ,zF5mSLNG4Cl,Mwingi North ,HfVjCurKxh2,Kitui ,12654,38.40848,-0.64276
331,Ngomeni Ward,GMiZObe7lZn,6,Lkzzmwik9r5,NA,Lkzzmwik9r5,Ngomeni ,zF5mSLNG4Cl,Mwingi North ,HfVjCurKxh2,Kitui ,331,NULL,
keipsl28552,Ngomongo Dispensary,XlmLzWkUEVa,7,u78kLOPuZnO,NA,O3OUvcIXSQN,Korogocho ,DW4iKNGrY42,Ruaraka ,HfVjCurKxh2,Nairobi ,28552,NULL,
Keipsl16382,Ngondi Dispensary,szL9GKkpTyU,7,H2D84ldGNuz,Point,JXLPtLfLgxW,Maeilla ,ZFzQpYAw1RT,Naivasha Sub-County,HfVjCurKxh2,Nakuru ,16382,36.2029,-0.825853
Keipsl18131,Ngondu Medical Clinic,j5DRZrD0WQf,7,alYO9BXkvrG,Point,Ywb2TEDzl5o,Kihingo ,ZFzQpYAw1RT,Njoro ,HfVjCurKxh2,Nakuru ,18131,35.94306,-0.37105
Keipsl17052,Ngo'nga Dispensary,bg3k7QjU0cx,7,HAYGuSpuwB6,Point,h2W9VDhDQac,South sakwa ,H9vJQr39c4B,Awendo ,HfVjCurKxh2,Migori ,17052,34.54349,-0.95299
Keipsl16864,Ngongoni Dispensary(Kyuso),e1tdeImYyYg,7,GXZGqMKd9o0,Point,Lkzzmwik9r5,Tseikuru ,zF5mSLNG4Cl,Mwingi North ,HfVjCurKxh2,Kitui ,16864,38.1577,-0.27695
Keipsl12655,Ngongoni Dispensary(Migwani),xJtUTjbxQFJ,7,yaEuudor9Az,Point,Fs9rO4D25cB,Nguutani ,zF5mSLNG4Cl,Mwingi West ,HfVjCurKxh2,Kitui ,12655,37.91699,-1.07564
Keipsl18238,Ngong Rapha Hospital,JYl7PfjfAKG,7,AbgiwRxbwEK,Point,vEQ8pI2VeVl,Ngong ,iO2edHMzzoa,Kajiado North ,HfVjCurKxh2,Kajiado ,18238,36.66262,-1.35895
Keipsl13123,Ngong Road Health Centre,EtNJM9Lbh2t,7,WV5TxGUwFxH,Point,AIoQor5h6tb,Woodley/kenyatta golf course ,DW4iKNGrY42,Kibra ,HfVjCurKxh2,Nairobi ,13123,36.7587,-1.29896
Keipsl15351,Ngong Sub-District Hospital,lvjpWfsBBEm,7,AbgiwRxbwEK,Point,vEQ8pI2VeVl,Ngong ,iO2edHMzzoa,Kajiado North ,HfVjCurKxh2,Kajiado ,15351,36.65417,-1.36519
915,Ngong Ward,AbgiwRxbwEK,6,vEQ8pI2VeVl,NA,vEQ8pI2VeVl,Ngong ,iO2edHMzzoa,Kajiado North ,HfVjCurKxh2,Kajiado ,915,NULL,
Keipsl18849,Ngonngo Dispensary,gfePANIn8Tn,7,QGJGeMaUXmk,NA,acCFMcwZxIs,Abogeta West ,xy2ubunOGVi,Imenti South ,HfVjCurKxh2,Meru ,18849,NULL,
Keipsl10870,Ngorano Health Centre,bGD1Te8U7pt,7,LtF8bBfzpSu,Point,IpWlktSdcmd,Ruguru ,IZOS05Z8QAL,Mathira West ,HfVjCurKxh2,Nyeri ,10870,37.06437,-0.41278
Keipsl10871,Ngorika Dispensary,PAwJ0bAl42A,7,x3ZfajPvvn7,Point,IHP8NBhifhP,Kanjuiri Range ,mVgMb1mDaDX,Olkalou ,HfVjCurKxh2,Nyandarua ,10871,36.23435,-0.30665
Keipsl15352,Ngoron Dispensary,zmMjhYgO7f1,7,kSgPnqkEq0p,Point,c9FlxlK5i7t,Tirioko ,Tbq3JMDALZt,Tiaty ,HfVjCurKxh2,Baringo ,15352,35.7866,1.31844
Keipsl10872,Ngorongo Health Centre,RRmlSY39PXX,7,a1wP5ubT80y,Point,qKqNysoq39p,Chania ,A0BC4zSGPwM,Gatundu North ,HfVjCurKxh2,Kiambu ,10872,36.90652,-0.9385
Keipsl17752,Ngosuani Dispensary,Vn9cmCYLSV4,7,krk7sQ0DWrx,Point,VuV6A0xYYRj,Maji Moto/Naroosura ,IBZqPDOCobI,Narok South ,HfVjCurKxh2,Narok ,17752,35.59263,-1.41424
Keipsl15353,Ngubereti Health Centre,mMDzKM3XJvU,7,zfplTFdrIFI,Point,Owb6mx09P0g,Mogotio ,Tbq3JMDALZt,Mogotio ,HfVjCurKxh2,Baringo ,15353,35.89343,0.06719
Keipsl17526,Nguge Dispensary,K35uWQ3hssF,7,zxKMsg6Rgn2,Point,C50tUTITFem,West Gem ,mMORYzJBnzi,Gem ,HfVjCurKxh2,Siaya ,17526,34.42391,0.00187
Keipsl10873,Nguka Dispensary,Hg5azE8pqad,7,qnGKnsukqMa,Point,mNXCLgHWdu8,Thiba ,gn42ZCLVhzf,Kirinyaga North/Mwea West ,HfVjCurKxh2,Kirinyaga ,10873,37.3267,-0.66503
Keipsl13855,Nguku Dispensary,HaRrTVcDh8B,7,usWJGgIuue4,Point,Ropfr0gf4q7,Kanyadoto ,gbepWpyaGdj,Ndhiwa ,HfVjCurKxh2,Homa Bay ,13855,34.36585,-0.80291
Keipsl12656,Ngulini Dispensary,rtgkZ1HCfMS,7,Q9LhahMG2Ol,Point,O3Iq45WDpvk,Makutano/Mwala ,XFTvFUirnjA,Mwala ,HfVjCurKxh2,Machakos ,12656,37.28076,-1.28318
Keipsl12657,Nguluni Health Centre,dnVRco45ff9,7,YwD1egbioL1,Point,ow3VltOHcsj,Matungulu West ,XFTvFUirnjA,Matungulu ,HfVjCurKxh2,Machakos ,12657,37.2792,-1.27998
keispl27675,Ngundu Health Center,gCRiFQrUvP8,7,a3kozOqSsRh,NA,wQ0i5BZXfi5,Ruai ,DW4iKNGrY42,Kasarani ,HfVjCurKxh2,Nairobi ,27675,NULL,
Keipsl12662,Ngungani Dispensary,Et5CJfQ0qQS,7,UpGuUQfPH3I,Point,Lkzzmwik9r5,Mumoni ,zF5mSLNG4Cl,Mwingi North ,HfVjCurKxh2,Kitui ,12662,37.96015,-0.62653
Keipsl12658,Nguni Health Centre,FgcVUuHU5hP,7,JrfwfGyKZCj,Point,Najx8BwMyOW,Nguni ,zF5mSLNG4Cl,Mwingi Central Sub- County,HfVjCurKxh2,Kitui ,12658,38.31501,-0.80311
342,Nguni Ward,JrfwfGyKZCj,6,Najx8BwMyOW,NA,Najx8BwMyOW,Nguni ,zF5mSLNG4Cl,Mwingi Central Sub- County,HfVjCurKxh2,Kitui ,342,NULL,
Keipsl12659,Nguruki-Iruma Dispensary,qh6MKLclI6s,7,JrAopPuavif,Point,xJhRXnL0xhp,Mwimbi ,jN4aiIfSLRL,Mwimbi ,HfVjCurKxh2,Tharaka Nithi ,12659,37.689,-0.22126
keipsl16819,Ngurumo Dispensary,FQE5LWd7HmN,7,hsuvoUDB5WI,Point,IpWlktSdcmd,Kirimukuyu ,IZOS05Z8QAL,Mathira West ,HfVjCurKxh2,Nyeri ,16819,37.00737,-0.50551
Keipsl15354,Ngurunga Dispensary,xiYQR9DSybc,7,E8WLPC2prrI,Point,eq1Adwf0qsz,Kapsoya ,cS6agZiN32t,Ainabkoi ,HfVjCurKxh2,Uasin Gishu ,15354,35.3205,0.51639
Keipsl12660,Ngurunit Dispensary,OrsvDLln76Q,7,F7kxD5W6MPT,Point,ePqIVslp390,Korr/Ngurunit ,UHkc4iGio0L,Laisamis ,HfVjCurKxh2,Marsabit ,12660,37.38,1.75
Keipsl10874,Ngurweini Dispensary,gN0r6WEUgbR,7,UBuIjrsJzXO,Point,B3cENLs5ml2,Gaichanjiru ,SeUHzwEWOUn,Kandara ,HfVjCurKxh2,Muranga ,10874,37.09043,-0.89466
Keipsl10875,Nguthuru Dispensary,bd5kh55ELMo,7,oPXtcnt2oe7,Point,B3cENLs5ml2,Muruka ,SeUHzwEWOUn,Kandara ,HfVjCurKxh2,Muranga ,10875,37.09954,-0.96422
Keipsl15355,Ngutuk-Engiron Dispensary,iGhyZhdqSWk,7,epsRetaHkiy,Point,lFFz0cUm0LN,Wamba East ,nfKmgVvY7zs,Samburu East ,HfVjCurKxh2,Samburu ,15355,37.3484,0.70309
Keipsl12661,Nguuku Dispensary,BslaiXSc7l7,7,UpGuUQfPH3I,Point,Lkzzmwik9r5,Mumoni ,zF5mSLNG4Cl,Mwingi North ,HfVjCurKxh2,Kitui ,12661,38.05008,-0.59346
435,Nguu/Masumba Ward,su63WwQQffR,6,g4bSELwoGds,NA,g4bSELwoGds,Nguu/Masumba ,M5TOiiYVWwN,Kibwezi West ,HfVjCurKxh2,Makueni ,435,NULL,
432,Nguumo Ward,UEO4g0udqZk,6,g4bSELwoGds,NA,g4bSELwoGds,Nguumo ,M5TOiiYVWwN,Kibwezi West ,HfVjCurKxh2,Makueni ,432,NULL,
Keipsl16858,Nguuni Dispensary,SWWiqRMnwz4,7,jD1CnGBTNWv,Point,spUfg9YrEYO,Kisasi ,zF5mSLNG4Cl,Kitui Rural ,HfVjCurKxh2,Kitui ,16858,37.99571,-1.57524
